Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
CABACWriter::intra_chroma_lmc_mode	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::intra_chroma_lmc_mode(PredictionUnit const&)	[Unknown]	0x2bbaa0
IntraPrediction::setReferenceArrayLengths	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraPrediction::setReferenceArrayLengths(CompArea const&)	[Unknown]	0x3ae740
func@0xe950	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	func@0xe950	[Unknown]	0xe950
TransformUnit::operator=	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TransformUnit::operator=(TransformUnit const&)	[Unknown]	0xd5cd0
fwdTransformCbCr<(int)0>	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	std::pair<long, long> fwdTransformCbCr<(int)0>(AreaBuf<short> const&, AreaBuf<short> const&, AreaBuf<short>&, AreaBuf<short>&)	[Unknown]	0x3ddf10
CU::traverseTUs	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::traverseTUs(CodingUnit const&)	[Unknown]	0xd69d0
OutputBitstream::write	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	OutputBitstream::write(unsigned int, unsigned int)	[Unknown]	0x3a87e0
linTf_SSE_entry<(X86_VEXT)4, (int)8>	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void linTf_SSE_entry<(X86_VEXT)4, (int)8>(short const*, int, short*, int, int, int, int, int, int, ClpRng const&, bool)	[Unknown]	0x1a04d0
Partitioner::isSepTree	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Partitioner::isSepTree(CodingStructure const&)	[Unknown]	0x3fdd80
EncCu::xReuseCachedResult	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncCu::xReuseCachedResult(CodingStructure*&, CodingStructure*&, Partitioner&)	[Unknown]	0x2effd0
LoopFilter::loopFilterPic	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	LoopFilter::loopFilterPic(CodingStructure&)	[Unknown]	0x3c8100
__posix_memalign	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	libc.so.6	__posix_memalign	malloc.c	0x9ade0
MatrixIntraPrediction::initPredBlockParams	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	MatrixIntraPrediction::initPredBlockParams(Size const&)	[Unknown]	0x3ca530
invTransformCbCr<(int)-1>	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void invTransformCbCr<(int)-1>(AreaBuf<short>&, AreaBuf<short>&)	[Unknown]	0x3dcc30
Reshape::calculateChromaAdj	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Reshape::calculateChromaAdj(short)	[Unknown]	0x3d2470
CU::allLumaCBFsAreZero	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::allLumaCBFsAreZero(CodingUnit const&)	[Unknown]	0xdfa60
TrQuant::xITransformSkip	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TrQuant::xITransformSkip(AreaBuf<int const> const&, AreaBuf<short>&, TransformUnit const&, ComponentID const&)	[Unknown]	0x3d48e0
IntraSearch::xSortISPCandListLFNST	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraSearch::xSortISPCandListLFNST(void)	[Unknown]	0x2666b0
QTBTPartitioner::splitCurrArea	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QTBTPartitioner::splitCurrArea(PartSplit, CodingStructure const&)	[Unknown]	0x401df0
dynamic_cache<Ctx>::get	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	dynamic_cache<Ctx>::get(void)	[Unknown]	0x27cfa0
PU::getLMSymbolList	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PU::getLMSymbolList(PredictionUnit const&, int*)	[Unknown]	0xd6a40
QuantRDOQ::xSetErrScaleCoeff	0.007993	0.007993	0.0	0.007993	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QuantRDOQ::xSetErrScaleCoeff(unsigned int, unsigned int, unsigned int, int, int const*, BitDepths const&)	[Unknown]	0x41b0e0
EncReshape::calcSeqStats	0.007990	0.007990	0.0	0.007990	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncReshape::calcSeqStats(Picture*, SeqInfo&)	[Unknown]	0x1ff920
Quant::dequant	0.007988	0.007988	0.0	0.007988	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Quant::dequant(TransformUnit const&, AreaBuf<int>&, ComponentID const&, QpParam const&)	[Unknown]	0x3cf700
