Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
std::basic_ios<char, std::char_traits<char>>::init	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	libstdc++.so.6	std::basic_ios<char, std::char_traits<char>>::init(std::basic_streambuf<char, std::char_traits<char>>*)	[Unknown]	0xf8f00
[Outside any known module]	0.008089	0.008089	0.0	0.008089	0.0	0.0	0.0	0.0	0.0	[Unknown]	[Outside any known module]	[Unknown]	0x0
std::vector<Position, std::allocator<Position>>::_M_realloc_insert<Position const&>	0.008008	0.008008	0.0	0.008008	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void std::vector<Position, std::allocator<Position>>::_M_realloc_insert<Position const&>(__gnu_cxx::__normal_iterator<Position*, std::vector<Position, std::allocator<Position>>>, Position const&&&)	[Unknown]	0x3ad510
AdaptiveDepthPartitioner::setMaxMinDepth	0.008004	0.008004	0.0	0.008004	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	AdaptiveDepthPartitioner::setMaxMinDepth(unsigned int&, unsigned int&, CodingStructure const&) const	[Unknown]	0x3fddd0
LoopFilter::xEdgeFilterLuma	0.008004	0.008004	0.0	0.008004	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	LoopFilter::xEdgeFilterLuma(CodingUnit const&, DeblockEdgeDir, int)	[Unknown]	0x3c27b0
IntraSearch::xFindAlreadyTestedNearbyIntraModes	0.008003	0.008003	0.0	0.008003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IntraSearch::xFindAlreadyTestedNearbyIntraModes(int, int, int*, int*, int*, ISPType, int)	[Unknown]	0x25e560
ComprCUCtx::get<bool>.constprop.204	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	bool ComprCUCtx::get<bool>(int) const.constprop.204	[Unknown]	0xff38
CodingStructure::getBuf	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::getBuf(CompArea const&, PictureType const&) const	[Unknown]	0xff6e0
UnitArea::contains	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	UnitArea::contains(UnitArea const&, ChannelType) const	[Unknown]	0xd3e50
IbcHashMap::xxComputeCrc32c16bit	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IbcHashMap::xxComputeCrc32c16bit(unsigned int, short)	[Unknown]	0x3a93c0
